Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
ENGENHARIA FLORESTAL,40001016015P0,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,5,5,-,-,CIENCIAS AGRARIAS I
ENGENHARIA FLORESTAL,32004010010P9,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,4,4,-,-,CIENCIAS AGRARIAS I
Engenharia Florestal,41002016024P9,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,SC,3,-,-,-,CIENCIAS AGRARIAS I
Engenharia Florestal,41006011011P0,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,SC,3,-,-,-,CIENCIAS AGRARIAS I
ENTOMOLOGIA,25003011017P3,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,PE,6,6,-,-,CIENCIAS AGRARIAS I
ENTOMOLOGIA,32002017016P0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,MG,7,7,-,-,CIENCIAS AGRARIAS I
ENTOMOLOGIA,33002037001P7,ESCOLA SUPERIOR DE AGRICULTURA LUIZ DE QUEIROZ - USP,USP-ESALQ,SP,7,7,-,-,CIENCIAS AGRARIAS I
ENTOMOLOGIA,42003016046P1,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,RS,3,-,-,-,CIENCIAS AGRARIAS I
ENTOMOLOGIA,32004010007P8,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,5,5,-,-,CIENCIAS AGRARIAS I
ESTATÍSTICA APLICADA E BIOMETRIA,32002017033P2,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,MG,5,5,-,-,CIENCIAS AGRARIAS I
Estatística Aplicada e Biometria,32011016013P7,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL,MG,3,-,-,-,CIENCIAS AGRARIAS I
ESTATÍSTICA E EXPERIMENTAÇÃO AGROPECUÁRIA,32004010011P5,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,4,4,-,-,CIENCIAS AGRARIAS I
EXTENSÃO RURAL,32002017008P8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,MG,4,4,-,-,CIENCIAS AGRARIAS I
EXTENSÃO RURAL,42002010009P6,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,RS,4,4,-,-,CIENCIAS AGRARIAS I
FISIOLOGIA BIOQUÍMICA DE PLANTAS,33002037016P4,ESCOLA SUPERIOR DE AGRICULTURA LUIZ DE QUEIROZ - USP,USP-ESALQ,SP,4,4,-,-,CIENCIAS AGRARIAS I
FISIOLOGIA VEGETAL,42003016017P1,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,RS,4,4,-,-,CIENCIAS AGRARIAS I
FITOPATOLOGIA,25003011002P6,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,PE,5,5,-,-,CIENCIAS AGRARIAS I
FITOPATOLOGIA,53001010021P0,UNIVERSIDADE DE BRASÍLIA,UNB,DF,5,5,-,-,CIENCIAS AGRARIAS I
FITOSSANIDADE,42003016018P8,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,RS,6,6,-,-,CIENCIAS AGRARIAS I
Fitossanidade dos citros,33150010001P3,FUNDO DE DEFESA DA CITRICULTURA,FUNDECITRUS,SP,-,-,4,-,CIENCIAS AGRARIAS I
FITOSSANIDADE E BIOTECNOLOGIA APLICADA,31002013018P0,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,UFRRJ,RJ,3,-,-,-,CIENCIAS AGRARIAS I
FITOTECNIA,42001013035P7,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,5,5,-,-,CIENCIAS AGRARIAS I
FITOTECNIA,31002013010P0,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,UFRRJ,RJ,4,4,-,-,CIENCIAS AGRARIAS I
FITOTECNIA,23003014011P0,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA,RN,6,6,-,-,CIENCIAS AGRARIAS I
FITOTECNIA,33002037003P0,ESCOLA SUPERIOR DE AGRICULTURA LUIZ DE QUEIROZ - USP,USP-ESALQ,SP,6,6,-,-,CIENCIAS AGRARIAS I
FITOTECNIA (PRODUÇÃO VEGETAL),32002017001P3,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,MG,6,6,-,-,CIENCIAS AGRARIAS I
GENÉTICA E BIOLOGIA MOLECULAR,28007018003P6,UNIVERSIDADE ESTADUAL DE SANTA CRUZ,UESC,BA,5,5,-,-,CIENCIAS AGRARIAS I
GENETICA E MELHORAMENTO,21001014019P2,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,FUFPI,PI,4,-,-,-,CIENCIAS AGRARIAS I
GENÉTICA E MELHORAMENTO,40004015020P3,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,PR,5,5,-,-,CIENCIAS AGRARIAS I
GENÉTICA E MELHORAMENTO,32002017004P2,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,MG,7,7,-,-,CIENCIAS AGRARIAS I
Genética e Melhoramento,30001013053P1,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,ES,4,4,-,-,CIENCIAS AGRARIAS I
GENÉTICA E MELHORAMENTO DE PLANTAS,31033016015P3,UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,UENF,RJ,6,6,-,-,CIENCIAS AGRARIAS I
GENÉTICA E MELHORAMENTO DE PLANTAS,32004010006P1,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,7,7,-,-,CIENCIAS AGRARIAS I
GENÉTICA E MELHORAMENTO DE PLANTAS,50002015007P2,UNIVERSIDADE DO ESTADO DE MATO GROSSO,UNEMAT,MT,4,-,-,-,CIENCIAS AGRARIAS I
Genética e Melhoramento de Plantas,52001016047P3,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,GO,4,4,-,-,CIENCIAS AGRARIAS I
Genética e Melhoramento de Plantas,32004010026P2,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,-,-,4,-,CIENCIAS AGRARIAS I
Gestão de Áreas Protegidas na Amazônia,12002011012P9,INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA,INPA,AM,-,-,3,-,CIENCIAS AGRARIAS I
Horticultura Tropical,24009016028P0,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,3,-,-,-,CIENCIAS AGRARIAS I
IRRIGAÇÃO NO CERRADO,52010015101P3,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IFGOIANO,GO,-,-,3,-,CIENCIAS AGRARIAS I
MANEJO DE SOLO E ÁGUA,23003014018P4,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA,RN,4,4,-,-,CIENCIAS AGRARIAS I
MANEJO E CONSERVAÇÃO DE ECOSSISTEMAS NATURAIS E AGRÁRIOS,32002017047P3,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,MG,3,-,-,-,CIENCIAS AGRARIAS I
Manejo e Conservação do Solo e da Água,42003016043P2,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,RS,4,4,-,-,CIENCIAS AGRARIAS I
MICROBIOLOGIA AGRÍCOLA,32002017003P6,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,MG,6,6,-,-,CIENCIAS AGRARIAS I
MICROBIOLOGIA AGRÍCOLA,28022017002P1,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,BA,3,-,-,-,CIENCIAS AGRARIAS I
MICROBIOLOGIA AGRÍCOLA,32004010014P4,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,6,6,-,-,CIENCIAS AGRARIAS I
MICROBIOLOGIA AGRÍCOLA E DO AMBIENTE,42001013048P1,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,5,5,-,-,CIENCIAS AGRARIAS I
MICROBIOLOGIA AGROPECUÁRIA,33004102070P6,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, JABOTICABAL",UNESP-JAB,SP,5,5,-,-,CIENCIAS AGRARIAS I
Olericultura,52010015005P4,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IFGOIANO,GO,-,-,3,-,CIENCIAS AGRARIAS I
"Plantas Medicinais, Aromáticas e Condimentares",32004010029P1,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,4,4,-,-,CIENCIAS AGRARIAS I
Produção Agrícola,25003011028P5,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,PE,4,-,-,-,CIENCIAS AGRARIAS I
PRODUÇÃO E GESTÃO AGROINDUSTRIAL,51003015002P0,UNIVERSIDADE ANHANGUERA,UNIDERP,MS,-,-,3,-,CIENCIAS AGRARIAS I
PRODUÇÃO VEGETAL,11001011004P7,UNIVERSIDADE FEDERAL DO ACRE,UFAC,AC,4,4,-,-,CIENCIAS AGRARIAS I
PRODUÇÃO VEGETAL,16003012003P7,UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,TO,5,5,-,-,CIENCIAS AGRARIAS I
PRODUÇÃO VEGETAL,52004015001P2,UNIVERSIDADE DE RIO VERDE,FESURV,GO,4,-,-,-,CIENCIAS AGRARIAS I
PRODUÇÃO VEGETAL,41002016007P7,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,SC,5,5,-,-,CIENCIAS AGRARIAS I
PRODUÇÃO VEGETAL,32010010002P2,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,MG,5,5,-,-,CIENCIAS AGRARIAS I
PRODUÇÃO VEGETAL,32001010073P8,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,MG,4,4,-,-,CIENCIAS AGRARIAS I
PRODUÇÃO VEGETAL,31033016001P2,UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,UENF,RJ,5,5,-,-,CIENCIAS AGRARIAS I
PRODUÇÃO VEGETAL,30001013019P8,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,ES,4,4,-,-,CIENCIAS AGRARIAS I
PRODUÇÃO VEGETAL,28007018005P9,UNIVERSIDADE ESTADUAL DE SANTA CRUZ,UESC,BA,4,4,-,-,CIENCIAS AGRARIAS I
Produção Vegetal,52012018003P4,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,GO,4,-,-,-,CIENCIAS AGRARIAS I
Produção Vegetal,25003011030P0,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,PE,4,-,-,-,CIENCIAS AGRARIAS I
Produção Vegetal e Bioprocessos Associados,33001014051P7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,SP,3,-,-,-,CIENCIAS AGRARIAS I
PRODUÇÃO VEGETAL NO SEMIÁRIDO,29002001001P9,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IFBAIANO,BA,-,-,3,-,CIENCIAS AGRARIAS I
PRODUÇÃO VEGETAL NO SEMIÁRIDO,32014015001P8,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,MG,4,4,-,-,CIENCIAS AGRARIAS I
PROTEÇÃO DE PLANTAS,52010015102P0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IFGOIANO,GO,-,-,3,-,CIENCIAS AGRARIAS I
Proteção de Plantas,26001012029P1,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,AL,4,4,-,-,CIENCIAS AGRARIAS I
RECURSOS FLORESTAIS,33002037021P8,ESCOLA SUPERIOR DE AGRICULTURA LUIZ DE QUEIROZ - USP,USP-ESALQ,SP,6,6,-,-,CIENCIAS AGRARIAS I
RECURSOS GENÉTICOS VEGETAIS,28002016010P0,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,BA,5,5,-,-,CIENCIAS AGRARIAS I
RECURSOS GENÉTICOS VEGETAIS,28022017003P8,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,BA,4,-,-,-,CIENCIAS AGRARIAS I
RECURSOS GENÉTICOS VEGETAIS,41001010041P8,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,6,6,-,-,CIENCIAS AGRARIAS I
Recursos Hídricos,32004010022P7,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,4,4,-,-,CIENCIAS AGRARIAS I
SISTEMAS DE PRODUÇÃO AGRÍCOLA FAMILIAR,42003016025P4,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,RS,5,5,-,-,CIENCIAS AGRARIAS I
SISTEMAS DE PRODUÇÃO NA AGROPECUÁRIA,32016018002P7,UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO,UNIFENAS,MG,-,-,4,-,CIENCIAS AGRARIAS I
Solos e Qualidade de Ecossistemas,28022017006P7,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,BA,3,-,-,-,CIENCIAS AGRARIAS I
TECNOLOGIA DE CELULOSE E PAPEL,32002017036P1,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,MG,-,-,4,-,CIENCIAS AGRARIAS I
